id,focus,signal,slack,drag,confidence,score,lane
l001,state drift,35,33,6,25,131,watch
l002,review cost,35,34,6,55,163,watch
l003,decision risk,35,35,6,85,195,ship
l004,input pressure,35,36,18,25,77,hold
l005,state drift,35,37,18,55,109,watch
l006,review cost,35,38,18,85,141,watch
l007,decision risk,35,39,34,25,3,hold
l008,input pressure,35,40,34,55,35,hold
l009,state drift,35,41,34,85,67,hold
l010,review cost,60,42,6,25,199,ship
l011,decision risk,60,43,6,55,231,ship
l012,input pressure,60,44,6,85,263,ship
l013,state drift,60,45,18,25,145,watch
l014,review cost,60,46,18,55,177,ship
l015,decision risk,60,47,18,85,209,ship
l016,input pressure,60,48,34,25,71,hold
l017,state drift,60,32,34,55,69,hold
l018,review cost,60,33,34,85,101,watch
l019,decision risk,85,34,6,25,233,ship
l020,input pressure,85,35,6,55,265,ship
l021,state drift,85,36,6,85,297,ship
l022,review cost,85,37,18,25,179,ship
l023,decision risk,85,38,18,55,211,ship
l024,input pressure,85,39,18,85,243,ship
l025,state drift,85,40,34,25,105,watch
l026,review cost,85,41,34,55,137,watch
l027,decision risk,85,42,34,85,169,ship
